query_id,condition,seed,sanitizer,objective,correct_rank,top1_place,correct_place,effective_mse,psnr
cph_query_--FyHVca3HP-QgUmcAvToA,isotropic,1234,none,self,74,boston:19,cph:208,15.680000,36.1773
cph_query_--FyHVca3HP-QgUmcAvToA,transfer_3,1234,none,self,267,boston:19,cph:208,15.680000,36.1773
cph_query_--FyHVca3HP-QgUmcAvToA,isotropic,5678,none,self,87,boston:19,cph:208,15.680000,36.1773
cph_query_--FyHVca3HP-QgUmcAvToA,transfer_3,5678,none,self,386,manila:54,cph:208,15.680001,36.1773
cph_query_--FyHVca3HP-QgUmcAvToA,isotropic,9012,none,self,49,boston:19,cph:208,15.679997,36.1773
cph_query_--FyHVca3HP-QgUmcAvToA,transfer_3,9012,none,self,276,manila:72,cph:208,15.680000,36.1773
cph_query_--kN3Y3n0x47vWa8WX-a8w,isotropic,1234,none,self,1,cph:162,cph:162,15.679997,36.1773
cph_query_--kN3Y3n0x47vWa8WX-a8w,transfer_3,1234,none,self,19,toronto:23,cph:162,15.680000,36.1773
cph_query_--kN3Y3n0x47vWa8WX-a8w,isotropic,5678,none,self,1,cph:162,cph:162,15.680000,36.1773
cph_query_--kN3Y3n0x47vWa8WX-a8w,transfer_3,5678,none,self,7,toronto:23,cph:162,15.680001,36.1773
cph_query_--kN3Y3n0x47vWa8WX-a8w,isotropic,9012,none,self,1,cph:162,cph:162,15.679998,36.1773
cph_query_--kN3Y3n0x47vWa8WX-a8w,transfer_3,9012,none,self,22,toronto:23,cph:162,15.680001,36.1773
cph_query_--xKnCCc_4tDGo80iM-A_g,isotropic,1234,none,self,1,cph:345,cph:345,15.679997,36.1773
cph_query_--xKnCCc_4tDGo80iM-A_g,transfer_3,1234,none,self,4,zurich:46,cph:345,15.679996,36.1773
cph_query_--xKnCCc_4tDGo80iM-A_g,isotropic,5678,none,self,2,toronto:218,cph:345,15.679997,36.1773
cph_query_--xKnCCc_4tDGo80iM-A_g,transfer_3,5678,none,self,1,cph:345,cph:345,15.680000,36.1773
cph_query_--xKnCCc_4tDGo80iM-A_g,isotropic,9012,none,self,1,cph:345,cph:345,15.680000,36.1773
cph_query_--xKnCCc_4tDGo80iM-A_g,transfer_3,9012,none,self,14,zurich:46,cph:345,15.680000,36.1773
cph_query_-05vIhjxDNupFcgaM90L3w,isotropic,1234,none,self,3,manila:183,cph:71,15.680001,36.1773
cph_query_-05vIhjxDNupFcgaM90L3w,transfer_3,1234,none,self,22,toronto:23,cph:71,15.679998,36.1773
cph_query_-05vIhjxDNupFcgaM90L3w,isotropic,5678,none,self,3,manila:183,cph:71,15.679998,36.1773
cph_query_-05vIhjxDNupFcgaM90L3w,transfer_3,5678,none,self,30,manila:183,cph:71,15.680001,36.1773
cph_query_-05vIhjxDNupFcgaM90L3w,isotropic,9012,none,self,2,manila:183,cph:71,15.680001,36.1773
cph_query_-05vIhjxDNupFcgaM90L3w,transfer_3,9012,none,self,16,manila:183,cph:71,15.680000,36.1773
cph_query_-07-gME-zaQLhCsFrSInSg,isotropic,1234,none,self,6,london:126,cph:241,15.679997,36.1773
cph_query_-07-gME-zaQLhCsFrSInSg,transfer_3,1234,none,self,53,toronto:346,cph:241,15.679998,36.1773
cph_query_-07-gME-zaQLhCsFrSInSg,isotropic,5678,none,self,5,london:126,cph:241,15.679997,36.1773
cph_query_-07-gME-zaQLhCsFrSInSg,transfer_3,5678,none,self,35,manila:181,cph:241,15.680001,36.1773
cph_query_-07-gME-zaQLhCsFrSInSg,isotropic,9012,none,self,6,london:126,cph:241,15.679996,36.1773
cph_query_-07-gME-zaQLhCsFrSInSg,transfer_3,9012,none,self,213,manila:181,cph:241,15.680000,36.1773
cph_query_-0_HsZnndjHv76QpTyNFCA,isotropic,1234,none,self,2,amman:23,cph:242,15.680000,36.1773
cph_query_-0_HsZnndjHv76QpTyNFCA,transfer_3,1234,none,self,1,cph:242,cph:242,15.679998,36.1773
cph_query_-0_HsZnndjHv76QpTyNFCA,isotropic,5678,none,self,2,amman:23,cph:242,15.680000,36.1773
cph_query_-0_HsZnndjHv76QpTyNFCA,transfer_3,5678,none,self,5,manila:190,cph:242,15.679998,36.1773
cph_query_-0_HsZnndjHv76QpTyNFCA,isotropic,9012,none,self,1,cph:242,cph:242,15.679997,36.1773
cph_query_-0_HsZnndjHv76QpTyNFCA,transfer_3,9012,none,self,3,toronto:27,cph:242,15.680001,36.1773
cph_query_-2N5Dmf5tOm5N83KXgvjDw,isotropic,1234,none,self,1,cph:459,cph:459,15.680000,36.1773
cph_query_-2N5Dmf5tOm5N83KXgvjDw,transfer_3,1234,none,self,31,boston:168,cph:459,15.679998,36.1773
cph_query_-2N5Dmf5tOm5N83KXgvjDw,isotropic,5678,none,self,1,cph:459,cph:459,15.679997,36.1773
cph_query_-2N5Dmf5tOm5N83KXgvjDw,transfer_3,5678,none,self,5,boston:145,cph:459,15.679998,36.1773
cph_query_-2N5Dmf5tOm5N83KXgvjDw,isotropic,9012,none,self,1,cph:459,cph:459,15.679997,36.1773
cph_query_-2N5Dmf5tOm5N83KXgvjDw,transfer_3,9012,none,self,2,cph:370,cph:459,15.680000,36.1773
cph_query_-3uNzD-M1uI2jZeGqOkpXg,isotropic,1234,none,self,93,london:78,cph:7,15.679997,36.1773
cph_query_-3uNzD-M1uI2jZeGqOkpXg,transfer_3,1234,none,self,9,london:78,cph:7,15.680000,36.1773
cph_query_-3uNzD-M1uI2jZeGqOkpXg,isotropic,5678,none,self,72,london:71,cph:7,15.680000,36.1773
cph_query_-3uNzD-M1uI2jZeGqOkpXg,transfer_3,5678,none,self,12,manila:153,cph:7,15.680000,36.1773
cph_query_-3uNzD-M1uI2jZeGqOkpXg,isotropic,9012,none,self,82,london:78,cph:7,15.680000,36.1773
cph_query_-3uNzD-M1uI2jZeGqOkpXg,transfer_3,9012,none,self,1,cph:7,cph:7,15.680000,36.1773
