query_id,condition,seed,sanitizer,objective,correct_rank,top1_place,correct_place,effective_mse,psnr
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,isotropic,1234,none,self,46,manila:135,manila:102,15.680000,36.1773
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,transfer_3,1234,none,self,46,manila:190,manila:102,15.680000,36.1773
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,isotropic,5678,none,self,45,manila:135,manila:102,15.680000,36.1773
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,transfer_3,5678,none,self,26,manila:190,manila:102,15.679997,36.1773
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,isotropic,9012,none,self,49,manila:135,manila:102,15.680000,36.1773
manila_query_-10kuZ2TqVxJ-YLQJl2uqA,transfer_3,9012,none,self,82,manila:190,manila:102,15.679998,36.1773
manila_query_-10rV9IlRhgTnk5e_QJbgA,isotropic,1234,none,self,546,manila:116,manila:142,15.680001,36.1773
manila_query_-10rV9IlRhgTnk5e_QJbgA,transfer_3,1234,none,self,1020,nairobi:4,manila:142,15.680000,36.1773
manila_query_-10rV9IlRhgTnk5e_QJbgA,isotropic,5678,none,self,594,manila:116,manila:142,15.679996,36.1773
manila_query_-10rV9IlRhgTnk5e_QJbgA,transfer_3,5678,none,self,568,boston:216,manila:142,15.679998,36.1773
manila_query_-10rV9IlRhgTnk5e_QJbgA,isotropic,9012,none,self,505,manila:116,manila:142,15.680002,36.1773
manila_query_-10rV9IlRhgTnk5e_QJbgA,transfer_3,9012,none,self,663,manila:190,manila:142,15.680001,36.1773
manila_query_-2h231ovohZWmrsaBllNyw,isotropic,1234,none,self,108,cph:94,manila:177,15.680000,36.1773
manila_query_-2h231ovohZWmrsaBllNyw,transfer_3,1234,none,self,163,boston:237,manila:177,15.679998,36.1773
manila_query_-2h231ovohZWmrsaBllNyw,isotropic,5678,none,self,98,cph:94,manila:177,15.680000,36.1773
manila_query_-2h231ovohZWmrsaBllNyw,transfer_3,5678,none,self,132,cph:429,manila:177,15.680000,36.1773
manila_query_-2h231ovohZWmrsaBllNyw,isotropic,9012,none,self,119,cph:94,manila:177,15.680000,36.1773
manila_query_-2h231ovohZWmrsaBllNyw,transfer_3,9012,none,self,209,boston:237,manila:177,15.679998,36.1773
manila_query_-3H2xPWPOqn_dCF2Lz5EtQ,isotropic,1234,none,self,260,zurich:61,manila:160,15.679997,36.1773
manila_query_-3H2xPWPOqn_dCF2Lz5EtQ,transfer_3,1234,none,self,30,manila:102,manila:160,15.679997,36.1773
manila_query_-3H2xPWPOqn_dCF2Lz5EtQ,isotropic,5678,none,self,326,zurich:61,manila:160,15.679997,36.1773
manila_query_-3H2xPWPOqn_dCF2Lz5EtQ,transfer_3,5678,none,self,64,boston:216,manila:160,15.680000,36.1773
manila_query_-3H2xPWPOqn_dCF2Lz5EtQ,isotropic,9012,none,self,312,zurich:61,manila:160,15.679995,36.1773
manila_query_-3H2xPWPOqn_dCF2Lz5EtQ,transfer_3,9012,none,self,18,boston:216,manila:160,15.679997,36.1773
manila_query_-5pMypBbFEXHPOTYNJl_EA,isotropic,1234,none,self,5,amman:23,manila:116,15.679997,36.1773
manila_query_-5pMypBbFEXHPOTYNJl_EA,transfer_3,1234,none,self,186,boston:123,manila:116,15.680000,36.1773
manila_query_-5pMypBbFEXHPOTYNJl_EA,isotropic,5678,none,self,1,manila:116,manila:116,15.679996,36.1773
manila_query_-5pMypBbFEXHPOTYNJl_EA,transfer_3,5678,none,self,12,boston:123,manila:116,15.679998,36.1773
manila_query_-5pMypBbFEXHPOTYNJl_EA,isotropic,9012,none,self,2,zurich:25,manila:116,15.680001,36.1773
manila_query_-5pMypBbFEXHPOTYNJl_EA,transfer_3,9012,none,self,83,zurich:30,manila:116,15.680000,36.1773
manila_query_-6NSbTuzpeyDbSXKeGAasg,isotropic,1234,none,self,2,toronto:23,manila:190,15.680000,36.1773
manila_query_-6NSbTuzpeyDbSXKeGAasg,transfer_3,1234,none,self,5,manila:72,manila:190,15.679997,36.1773
manila_query_-6NSbTuzpeyDbSXKeGAasg,isotropic,5678,none,self,2,toronto:23,manila:190,15.679997,36.1773
manila_query_-6NSbTuzpeyDbSXKeGAasg,transfer_3,5678,none,self,2,manila:67,manila:190,15.679997,36.1773
manila_query_-6NSbTuzpeyDbSXKeGAasg,isotropic,9012,none,self,1,manila:190,manila:190,15.679997,36.1773
manila_query_-6NSbTuzpeyDbSXKeGAasg,transfer_3,9012,none,self,3,manila:67,manila:190,15.679997,36.1773
manila_query_-6_2C-ExaVhx4ONvHOvffw,isotropic,1234,none,self,414,london:122,manila:67,15.680002,36.1773
manila_query_-6_2C-ExaVhx4ONvHOvffw,transfer_3,1234,none,self,27,manila:54,manila:67,15.679997,36.1773
manila_query_-6_2C-ExaVhx4ONvHOvffw,isotropic,5678,none,self,488,manila:33,manila:67,15.680001,36.1773
manila_query_-6_2C-ExaVhx4ONvHOvffw,transfer_3,5678,none,self,184,manila:33,manila:67,15.679997,36.1773
manila_query_-6_2C-ExaVhx4ONvHOvffw,isotropic,9012,none,self,484,manila:33,manila:67,15.680001,36.1773
manila_query_-6_2C-ExaVhx4ONvHOvffw,transfer_3,9012,none,self,35,manila:54,manila:67,15.680000,36.1773
manila_query_-6_XaKv0Rrp2Jl0G9m_8NQ,isotropic,1234,none,self,6,toronto:274,manila:88,15.679998,36.1773
manila_query_-6_XaKv0Rrp2Jl0G9m_8NQ,transfer_3,1234,none,self,435,toronto:23,manila:88,15.680001,36.1773
manila_query_-6_XaKv0Rrp2Jl0G9m_8NQ,isotropic,5678,none,self,9,toronto:274,manila:88,15.679997,36.1773
