query_id,condition,serialisation,seed,eval_backbone,linf_projection,release_gain,max_abs_delta_prescale,mse_prescale,max_abs_delta_float,mse_float,clipped_frac_float,max_abs_delta_decoded,mse_decoded,bytes,top1,top5,top10,rank_of_positive
amman_query_-39Q9edqZUArYHa41OPDoQ,direction,float,5678,resnet18,16.0,1.5739647989440924,16.00000762939453,24.309982299804688,25.183448791503906,60.0,0.005023871548473835,25.183448791503906,60.0,0,0.0,0.0,0.0,288
amman_query_-39Q9edqZUArYHa41OPDoQ,direction,png,5678,resnet18,16.0,1.5739647989440924,16.00000762939453,24.309982299804688,25.183448791503906,60.0,0.005023871548473835,25.670005798339844,60.09867858886719,120738,0.0,0.0,0.0,289
amman_query_-39Q9edqZUArYHa41OPDoQ,direction,jpeg95,5678,resnet18,16.0,1.5739647989440924,16.00000762939453,24.309982299804688,25.183448791503906,60.0,0.005023871548473835,37.915000915527344,66.53250885009766,50336,0.0,0.0,0.0,301
amman_query_-39Q9edqZUArYHa41OPDoQ,direction,jpeg75,5678,resnet18,16.0,1.5739647989440924,16.00000762939453,24.309982299804688,25.183448791503906,60.0,0.005023871548473835,39.2550048828125,52.20088195800781,15251,0.0,0.0,0.0,303
amman_query_-39Q9edqZUArYHa41OPDoQ,direction_eot,float,5678,resnet18,16.0,1.262475842248992,16.00000762939453,37.70090103149414,20.199623107910156,59.999996185302734,0.003759765764698386,20.199623107910156,59.999996185302734,0,0.0,0.0,0.0,211
amman_query_-39Q9edqZUArYHa41OPDoQ,direction_eot,png,5678,resnet18,16.0,1.262475842248992,16.00000762939453,37.70090103149414,20.199623107910156,59.999996185302734,0.003759765764698386,20.69500732421875,60.07733917236328,117612,0.0,0.0,0.0,208
amman_query_-39Q9edqZUArYHa41OPDoQ,direction_eot,jpeg95,5678,resnet18,16.0,1.262475842248992,16.00000762939453,37.70090103149414,20.199623107910156,59.999996185302734,0.003759765764698386,32.285003662109375,63.67221450805664,45870,0.0,0.0,0.0,199
amman_query_-39Q9edqZUArYHa41OPDoQ,direction_eot,jpeg75,5678,resnet18,16.0,1.262475842248992,16.00000762939453,37.70090103149414,20.199623107910156,59.999996185302734,0.003759765764698386,41.49501037597656,56.469173431396484,15132,0.0,0.0,0.0,181
amman_query_-39Q9edqZUArYHa41OPDoQ,isotropic,float,5678,resnet18,,7.784165181492048,4.756573677062988,0.9995821714401245,37.02595520019531,60.0,0.006206597201526165,37.02595520019531,60.0,0,1.0,1.0,1.0,1
amman_query_-39Q9edqZUArYHa41OPDoQ,isotropic,png,5678,resnet18,,7.784165181492048,4.756573677062988,0.9995821714401245,37.02595520019531,60.0,0.006206597201526165,37.399993896484375,60.08596420288086,128862,1.0,1.0,1.0,1
amman_query_-39Q9edqZUArYHa41OPDoQ,isotropic,jpeg95,5678,resnet18,,7.784165181492048,4.756573677062988,0.9995821714401245,37.02595520019531,60.0,0.006206597201526165,42.614990234375,76.93828582763672,60602,1.0,1.0,1.0,1
amman_query_-39Q9edqZUArYHa41OPDoQ,isotropic,jpeg75,5678,resnet18,,7.784165181492048,4.756573677062988,0.9995821714401245,37.02595520019531,60.0,0.006206597201526165,32.85499572753906,27.88336181640625,13583,1.0,1.0,1.0,1
amman_query_-39Q9edqZUArYHa41OPDoQ,direction,float,9012,resnet18,16.0,1.5683743627670466,16.00000762939453,24.485530853271484,25.09400177001953,60.0,0.0052246092818677425,25.09400177001953,60.0,0,0.0,0.0,0.0,74
amman_query_-39Q9edqZUArYHa41OPDoQ,direction,png,9012,resnet18,16.0,1.5683743627670466,16.00000762939453,24.485530853271484,25.09400177001953,60.0,0.0052246092818677425,25.590003967285156,60.08713150024414,120416,0.0,0.0,0.0,73
amman_query_-39Q9edqZUArYHa41OPDoQ,direction,jpeg95,9012,resnet18,16.0,1.5683743627670466,16.00000762939453,24.485530853271484,25.09400177001953,60.0,0.0052246092818677425,35.545013427734375,65.93569946289062,49929,0.0,0.0,0.0,70
amman_query_-39Q9edqZUArYHa41OPDoQ,direction,jpeg75,9012,resnet18,16.0,1.5683743627670466,16.00000762939453,24.485530853271484,25.09400177001953,60.0,0.0052246092818677425,40.095001220703125,52.226280212402344,15267,0.0,0.0,0.0,44
amman_query_-39Q9edqZUArYHa41OPDoQ,direction_eot,float,9012,resnet18,16.0,1.1983603485296495,16.00000762939453,41.82353973388672,19.17377471923828,59.99999237060547,0.0032389324624091387,19.17377471923828,59.99999237060547,0,0.0,0.0,0.0,44
amman_query_-39Q9edqZUArYHa41OPDoQ,direction_eot,png,9012,resnet18,16.0,1.1983603485296495,16.00000762939453,41.82353973388672,19.17377471923828,59.99999237060547,0.0032389324624091387,19.670013427734375,60.0888786315918,117518,0.0,0.0,0.0,43
amman_query_-39Q9edqZUArYHa41OPDoQ,direction_eot,jpeg95,9012,resnet18,16.0,1.1983603485296495,16.00000762939453,41.82353973388672,19.17377471923828,59.99999237060547,0.0032389324624091387,30.805007934570312,63.419979095458984,45411,0.0,0.0,0.0,42
amman_query_-39Q9edqZUArYHa41OPDoQ,direction_eot,jpeg75,9012,resnet18,16.0,1.1983603485296495,16.00000762939453,41.82353973388672,19.17377471923828,59.99999237060547,0.0032389324624091387,42.44000244140625,56.64157485961914,15210,0.0,0.0,0.0,39
amman_query_-39Q9edqZUArYHa41OPDoQ,isotropic,float,9012,resnet18,,7.788286691994295,4.854793548583984,0.998035192489624,37.810523986816406,59.99999237060547,0.005962456576526165,37.810523986816406,59.99999237060547,0,1.0,1.0,1.0,1
amman_query_-39Q9edqZUArYHa41OPDoQ,isotropic,png,9012,resnet18,,7.788286691994295,4.854793548583984,0.998035192489624,37.810523986816406,59.99999237060547,0.005962456576526165,37.35499572753906,60.06510925292969,128908,1.0,1.0,1.0,1
amman_query_-39Q9edqZUArYHa41OPDoQ,isotropic,jpeg95,9012,resnet18,,7.788286691994295,4.854793548583984,0.998035192489624,37.810523986816406,59.99999237060547,0.005962456576526165,43.43000030517578,77.10484313964844,60659,1.0,1.0,1.0,1
amman_query_-39Q9edqZUArYHa41OPDoQ,isotropic,jpeg75,9012,resnet18,,7.788286691994295,4.854793548583984,0.998035192489624,37.810523986816406,59.99999237060547,0.005962456576526165,32.774993896484375,27.554800033569336,13548,1.0,1.0,1.0,1
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,direction,float,5678,resnet18,16.0,1.5707070490326647,16.00000762939453,24.578001022338867,25.131324768066406,59.99999237060547,0.011263021267950535,25.131324768066406,59.99999237060547,0,1.0,1.0,1.0,1
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,direction,png,5678,resnet18,16.0,1.5707070490326647,16.00000762939453,24.578001022338867,25.131324768066406,59.99999237060547,0.011263021267950535,25.625015258789062,60.08930206298828,122687,1.0,1.0,1.0,1
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,direction,jpeg95,5678,resnet18,16.0,1.5707070490326647,16.00000762939453,24.578001022338867,25.131324768066406,59.99999237060547,0.011263021267950535,39.77850341796875,66.03404235839844,51419,1.0,1.0,1.0,1
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,direction,jpeg75,5678,resnet18,16.0,1.5707070490326647,16.00000762939453,24.578001022338867,25.131324768066406,59.99999237060547,0.011263021267950535,47.390357971191406,53.59396743774414,16182,1.0,1.0,1.0,1
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,direction_eot,float,5678,resnet18,16.0,1.2470682873400272,16.00000762939453,38.74052810668945,19.953102111816406,60.0000114440918,0.008127170614898205,19.953102111816406,60.0000114440918,0,0.0,0.0,0.0,351
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,direction_eot,png,5678,resnet18,16.0,1.2470682873400272,16.00000762939453,38.74052810668945,19.953102111816406,60.0000114440918,0.008127170614898205,20.45175552368164,60.09517288208008,119964,0.0,0.0,0.0,356
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,direction_eot,jpeg95,5678,resnet18,16.0,1.2470682873400272,16.00000762939453,38.74052810668945,19.953102111816406,60.0000114440918,0.008127170614898205,31.060272216796875,63.672786712646484,47006,0.0,0.0,0.0,373
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,direction_eot,jpeg75,5678,resnet18,16.0,1.2470682873400272,16.00000762939453,38.74052810668945,19.953102111816406,60.0000114440918,0.008127170614898205,47.1973876953125,58.319522857666016,15984,0.0,0.0,0.0,210
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,isotropic,float,5678,resnet18,,7.82791611567593,4.6162824630737305,0.9979034662246704,36.13587188720703,60.0,0.01382921077311039,36.13587188720703,60.0,0,1.0,1.0,1.0,1
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,isotropic,png,5678,resnet18,,7.82791611567593,4.6162824630737305,0.9979034662246704,36.13587188720703,60.0,0.01382921077311039,36.294639587402344,60.087158203125,130751,1.0,1.0,1.0,1
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,isotropic,jpeg95,5678,resnet18,,7.82791611567593,4.6162824630737305,0.9979034662246704,36.13587188720703,60.0,0.01382921077311039,40.78571319580078,76.43085479736328,62192,1.0,1.0,1.0,1
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,isotropic,jpeg75,5678,resnet18,,7.82791611567593,4.6162824630737305,0.9979034662246704,36.13587188720703,60.0,0.01382921077311039,38.31919860839844,30.023693084716797,14746,1.0,1.0,1.0,1
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,direction,float,9012,resnet18,16.0,1.5473955756674824,16.000003814697266,25.291536331176758,24.75833511352539,59.999996185302734,0.01016710139811039,24.75833511352539,59.999996185302734,0,0.0,1.0,1.0,5
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,direction,png,9012,resnet18,16.0,1.5473955756674824,16.000003814697266,25.291536331176758,24.75833511352539,59.999996185302734,0.01016710139811039,25.256698608398438,60.07548522949219,122837,0.0,1.0,1.0,5
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,direction,jpeg95,9012,resnet18,16.0,1.5473955756674824,16.000003814697266,25.291536331176758,24.75833511352539,59.999996185302734,0.01016710139811039,35.65178680419922,66.00630187988281,51337,0.0,1.0,1.0,3
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,direction,jpeg75,9012,resnet18,16.0,1.5473955756674824,16.000003814697266,25.291536331176758,24.75833511352539,59.999996185302734,0.01016710139811039,43.671875,54.21628952026367,16168,1.0,1.0,1.0,1
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,direction_eot,float,9012,resnet18,16.0,1.2050799345588996,16.00000762939453,41.43590545654297,19.281288146972656,60.0,0.007237413432449102,19.281288146972656,60.0,0,0.0,0.0,0.0,285
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,direction_eot,png,9012,resnet18,16.0,1.2050799345588996,16.00000762939453,41.43590545654297,19.281288146972656,60.0,0.007237413432449102,19.78125,60.091251373291016,119523,0.0,0.0,0.0,288
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,direction_eot,jpeg95,9012,resnet18,16.0,1.2050799345588996,16.00000762939453,41.43590545654297,19.281288146972656,60.0,0.007237413432449102,33.0,63.3308219909668,46654,0.0,0.0,0.0,298
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,direction_eot,jpeg75,9012,resnet18,16.0,1.2050799345588996,16.00000762939453,41.43590545654297,19.281288146972656,60.0,0.007237413432449102,47.699554443359375,58.618263244628906,16052,0.0,0.0,0.0,120
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,isotropic,float,9012,resnet18,,7.806113546124673,4.531287670135498,1.0040532350540161,35.37174606323242,60.0,0.01386176235973835,35.37174606323242,60.0,0,1.0,1.0,1.0,1
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,isotropic,png,9012,resnet18,,7.806113546124673,4.531287670135498,1.0040532350540161,35.37174606323242,60.0,0.01386176235973835,35.40401840209961,60.091495513916016,130717,1.0,1.0,1.0,1
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,isotropic,jpeg95,9012,resnet18,,7.806113546124673,4.531287670135498,1.0040532350540161,35.37174606323242,60.0,0.01386176235973835,39.74999237060547,76.80109405517578,62306,1.0,1.0,1.0,1
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,isotropic,jpeg75,9012,resnet18,,7.806113546124673,4.531287670135498,1.0040532350540161,35.37174606323242,60.0,0.01386176235973835,37.189735412597656,30.067434310913086,14747,1.0,1.0,1.0,1
cph_query_--FyHVca3HP-QgUmcAvToA,direction,float,5678,resnet18,16.0,1.5819899644899538,16.00000762939453,23.989229202270508,25.311851501464844,60.0,0.0029134114738553762,25.311851501464844,60.0,0,0.0,0.0,0.0,233
cph_query_--FyHVca3HP-QgUmcAvToA,direction,png,5678,resnet18,16.0,1.5819899644899538,16.00000762939453,23.989229202270508,25.311851501464844,60.0,0.0029134114738553762,25.80999755859375,60.08301544189453,120756,0.0,0.0,0.0,232
cph_query_--FyHVca3HP-QgUmcAvToA,direction,jpeg95,5678,resnet18,16.0,1.5819899644899538,16.00000762939453,23.989229202270508,25.311851501464844,60.0,0.0029134114738553762,35.65000915527344,66.51717376708984,50146,0.0,0.0,0.0,198
cph_query_--FyHVca3HP-QgUmcAvToA,direction,jpeg75,5678,resnet18,16.0,1.5819899644899538,16.00000762939453,23.989229202270508,25.311851501464844,60.0,0.0029134114738553762,38.57000732421875,53.31853485107422,15276,0.0,0.0,0.0,134
cph_query_--FyHVca3HP-QgUmcAvToA,direction_eot,float,5678,resnet18,16.0,1.2612570470537916,16.00000762939453,37.731788635253906,20.18012237548828,60.0000114440918,0.0021267361007630825,20.18012237548828,60.0000114440918,0,0.0,0.0,0.0,190
cph_query_--FyHVca3HP-QgUmcAvToA,direction_eot,png,5678,resnet18,16.0,1.2612570470537916,16.00000762939453,37.731788635253906,20.18012237548828,60.0000114440918,0.0021267361007630825,20.680007934570312,60.09337615966797,117796,0.0,0.0,0.0,191
cph_query_--FyHVca3HP-QgUmcAvToA,direction_eot,jpeg95,5678,resnet18,16.0,1.2612570470537916,16.00000762939453,37.731788635253906,20.18012237548828,60.0000114440918,0.0021267361007630825,29.81500244140625,64.05422973632812,45962,0.0,0.0,0.0,198
cph_query_--FyHVca3HP-QgUmcAvToA,direction_eot,jpeg75,5678,resnet18,16.0,1.2612570470537916,16.00000762939453,37.731788635253906,20.18012237548828,60.0000114440918,0.0021267361007630825,40.348575592041016,56.903533935546875,15102,0.0,0.0,0.0,151
cph_query_--FyHVca3HP-QgUmcAvToA,isotropic,float,5678,resnet18,,7.784361069675754,4.957061290740967,0.9933955073356628,38.587554931640625,59.99999237060547,0.00920138880610466,38.587554931640625,59.99999237060547,0,0.0,0.0,0.0,114
cph_query_--FyHVca3HP-QgUmcAvToA,isotropic,png,5678,resnet18,,7.784361069675754,4.957061290740967,0.9933955073356628,38.587554931640625,59.99999237060547,0.00920138880610466,38.88999938964844,60.0924072265625,128301,0.0,0.0,0.0,111
cph_query_--FyHVca3HP-QgUmcAvToA,isotropic,jpeg95,5678,resnet18,,7.784361069675754,4.957061290740967,0.9933955073356628,38.587554931640625,59.99999237060547,0.00920138880610466,43.82499694824219,77.45023345947266,60426,0.0,0.0,0.0,131
