query_id,correct_gallery_id,correct_rank,correct_similarity,hardest_negative_id,hardest_negative_similarity,retrieval_margin,top1_gallery_id,top5_hit,top10_hit,psnr_mean,effective_weight_energy,effective_mse,placement,label,backbone,seed,gallery_size
loc_000,loc_000,3,0.9310275912284851,loc_004,0.9432058930397034,-0.012178301811218262,loc_004,1,1,35.591194575999616,0.29465070366859436,17.945791244506836,learned,learned support (DCRF),resnet50,1234,48
loc_001,loc_001,1,0.8890736699104309,loc_006,0.8758907318115234,0.01318293809890747,loc_001,1,1,32.81139485210112,0.5544595122337341,34.03630447387695,learned,learned support (DCRF),resnet50,1234,48
loc_002,loc_002,2,0.8967959880828857,0c979954-46a8-404f-b3f6-3f10515f1b2e,0.9040340185165405,-0.007238030433654785,0c979954-46a8-404f-b3f6-3f10515f1b2e,1,1,34.81641906796695,0.3550194203853607,21.451173782348633,learned,learned support (DCRF),resnet50,1234,48
loc_003,loc_003,1,0.9431211948394775,0bd8dd73-9e1b-4b9b-bde8-bd14edf274e4,0.9423726797103882,0.0007485151290893555,loc_003,1,1,35.397718851338,0.3075835108757019,18.76348304748535,learned,learned support (DCRF),resnet50,1234,48
loc_004,loc_004,1,0.9399763345718384,0bd8dd73-9e1b-4b9b-bde8-bd14edf274e4,0.9342337250709534,0.00574260950088501,loc_004,1,1,35.58705700478774,0.2951231598854065,17.963024139404297,learned,learned support (DCRF),resnet50,1234,48
loc_005,loc_005,1,0.8082010746002197,045ba7a2-4175-44be-87c6-b83793ec73fa,0.4210023283958435,0.3871987462043762,loc_005,1,1,34.75045596671011,0.34419116377830505,21.778913497924805,learned,learned support (DCRF),resnet50,1234,48
loc_006,loc_006,2,0.8764115571975708,loc_001,0.8876190185546875,-0.0112074613571167,loc_001,1,1,32.93528126496805,0.5382061004638672,33.07917404174805,learned,learned support (DCRF),resnet50,1234,48
loc_007,loc_007,1,0.8826321363449097,0391ac55-0271-46c1-bab3-098898b00482,0.8243165612220764,0.05831557512283325,loc_007,1,1,33.73402574126127,0.43208685517311096,27.52894401550293,learned,learned support (DCRF),resnet50,1234,48
loc_008,loc_008,1,0.9094143509864807,0ac7d44e-e168-496c-a9ac-1cddbe17a694,0.8672013878822327,0.04221296310424805,loc_008,1,1,35.78450482965829,0.27769917249679565,17.164487838745117,learned,learned support (DCRF),resnet50,1234,48
loc_009,loc_009,1,0.8606592416763306,07c280db-259e-49a4-bfd8-a632e698ef20,0.6937832832336426,0.166875958442688,loc_009,1,1,33.53709137725817,0.4529113173484802,28.79918098449707,learned,learned support (DCRF),resnet50,1234,48
loc_010,loc_010,4,0.9110519886016846,loc_004,0.9240221381187439,-0.012970149517059326,loc_004,1,1,35.46697485249839,0.300874263048172,18.466907501220703,learned,learned support (DCRF),resnet50,1234,48
loc_011,loc_011,1,0.8274628520011902,0d5c8785-fe79-4356-bca4-9b3d8108e6d6,0.50633704662323,0.3211258053779602,loc_011,1,1,35.21687720195647,0.3146519064903259,19.56116485595703,learned,learned support (DCRF),resnet50,1234,48
loc_000,loc_000,2,0.9299250841140747,loc_004,0.9418952465057373,-0.011970162391662598,loc_004,1,1,35.48719045670104,0.29465073347091675,18.380704879760742,uniform,uniform same-energy,resnet50,1234,48
