query_id,correct_gallery_id,correct_rank,correct_similarity,hardest_negative_id,hardest_negative_similarity,retrieval_margin,top1_gallery_id,top5_hit,top10_hit,psnr_mean,effective_weight_energy,effective_mse,placement,label,backbone,seed,gallery_size
loc_000,loc_000,3,0.9722508788108826,loc_003,0.9762327671051025,-0.003981888294219971,loc_003,1,1,36.18891441233345,0.2506243884563446,15.638338088989258,learned,learned support (DCRF),cosplace,1234,48
loc_001,loc_001,1,0.9773125052452087,loc_006,0.9696947336196899,0.007617771625518799,loc_001,1,1,36.22269910165129,0.2506186068058014,15.51716136932373,learned,learned support (DCRF),cosplace,1234,48
loc_002,loc_002,1,0.9759021401405334,0c979954-46a8-404f-b3f6-3f10515f1b2e,0.9713658690452576,0.004536271095275879,loc_002,1,1,36.23160235782484,0.25062379240989685,15.485386848449707,learned,learned support (DCRF),cosplace,1234,48
loc_003,loc_003,1,0.975444495677948,0bd8dd73-9e1b-4b9b-bde8-bd14edf274e4,0.9685556888580322,0.0068888068199157715,loc_003,1,1,36.19092860321694,0.25062480568885803,15.63109016418457,learned,learned support (DCRF),cosplace,1234,48
loc_004,loc_004,2,0.9705246686935425,loc_003,0.9733526706695557,-0.0028280019760131836,loc_003,1,1,36.19179914063734,0.2506240904331207,15.62795639038086,learned,learned support (DCRF),cosplace,1234,48
loc_005,loc_005,1,0.9425512552261353,036c6334-ffa8-48c4-98f6-1987b9fd8304,0.4254995882511139,0.5170516669750214,loc_005,1,1,36.11910125887898,0.2506271302700043,15.891753196716309,learned,learned support (DCRF),cosplace,1234,48
loc_006,loc_006,2,0.9687074422836304,loc_001,0.9749926924705505,-0.006285250186920166,loc_001,1,1,36.2106142781691,0.25061914324760437,15.56039047241211,learned,learned support (DCRF),cosplace,1234,48
loc_007,loc_007,1,0.9424915909767151,030378cb-d337-4bff-afb8-3b03bdea85d3,0.9303305745124817,0.012161016464233398,loc_007,1,1,36.11611144847335,0.25062069296836853,15.902670860290527,learned,learned support (DCRF),cosplace,1234,48
loc_008,loc_008,1,0.9653308391571045,0ac7d44e-e168-496c-a9ac-1cddbe17a694,0.9544038772583008,0.010926961898803711,loc_008,1,1,36.134018711367,0.2506259083747864,15.8372802734375,learned,learned support (DCRF),cosplace,1234,48
loc_009,loc_009,1,0.9595288634300232,0018ac25-f119-4688-80e7-6d468c5ad852,0.5946393609046936,0.3648895025253296,loc_009,1,1,36.11934429429773,0.2506204843521118,15.890878677368164,learned,learned support (DCRF),cosplace,1234,48
loc_010,loc_010,3,0.9552675485610962,0ac7d44e-e168-496c-a9ac-1cddbe17a694,0.9608678221702576,-0.005600273609161377,0ac7d44e-e168-496c-a9ac-1cddbe17a694,1,1,36.173393107283644,0.25062569975852966,15.694319725036621,learned,learned support (DCRF),cosplace,1234,48
loc_011,loc_011,1,0.8721821308135986,0d5c8785-fe79-4356-bca4-9b3d8108e6d6,0.7228434681892395,0.14933866262435913,loc_011,1,1,36.13912360447551,0.25063127279281616,15.818660736083984,learned,learned support (DCRF),cosplace,1234,48
loc_000,loc_000,3,0.9722709655761719,loc_003,0.9762505888938904,-0.003979623317718506,loc_003,1,1,36.18892490094496,0.250624418258667,15.638299942016602,uniform,uniform same-energy,cosplace,1234,48
loc_001,loc_001,1,0.9773218631744385,loc_006,0.9697099924087524,0.007611870765686035,loc_001,1,1,36.22272869988798,0.2506186366081238,15.51705551147461,uniform,uniform same-energy,cosplace,1234,48
loc_002,loc_002,1,0.9759142994880676,0c979954-46a8-404f-b3f6-3f10515f1b2e,0.971380352973938,0.004533946514129639,loc_002,1,1,36.23161128140144,0.25062382221221924,15.485355377197266,uniform,uniform same-energy,cosplace,1234,48
loc_003,loc_003,1,0.9754360914230347,0bd8dd73-9e1b-4b9b-bde8-bd14edf274e4,0.9685381650924683,0.006897926330566406,loc_003,1,1,36.190939564690815,0.2506248354911804,15.631051063537598,uniform,uniform same-energy,cosplace,1234,48
loc_004,loc_004,2,0.9705158472061157,loc_003,0.973339319229126,-0.002823472023010254,loc_003,1,1,36.19181003845403,0.2506241202354431,15.62791919708252,uniform,uniform same-energy,cosplace,1234,48
loc_005,loc_005,1,0.942559540271759,036c6334-ffa8-48c4-98f6-1987b9fd8304,0.4255746006965637,0.5169849395751953,loc_005,1,1,36.11911138645944,0.25062716007232666,15.891716957092285,uniform,uniform same-energy,cosplace,1234,48
loc_006,loc_006,2,0.9686824083328247,loc_001,0.9749836921691895,-0.006301283836364746,loc_001,1,1,36.2106463867368,0.25061914324760437,15.56027603149414,uniform,uniform same-energy,cosplace,1234,48
