query_id,correct_gallery_id,correct_rank,correct_similarity,hardest_negative_id,hardest_negative_similarity,retrieval_margin,top1_gallery_id,top5_hit,top10_hit,psnr_mean,effective_weight_energy,effective_mse,placement,label,backbone,seed,gallery_size
loc_000,loc_000,1,0.9381935596466064,loc_004,0.9379851222038269,0.00020843744277954102,loc_000,1,1,36.18891441233345,0.2506243884563446,15.638338088989258,learned,learned support (DCRF),vgg16,1234,48
loc_001,loc_001,1,0.9493535161018372,loc_006,0.9472416043281555,0.0021119117736816406,loc_001,1,1,36.22269910165129,0.2506186068058014,15.51716136932373,learned,learned support (DCRF),vgg16,1234,48
loc_002,loc_002,2,0.9313749670982361,0c979954-46a8-404f-b3f6-3f10515f1b2e,0.9314503073692322,-7.534027099609375e-05,0c979954-46a8-404f-b3f6-3f10515f1b2e,1,1,36.23160235782484,0.25062379240989685,15.485386848449707,learned,learned support (DCRF),vgg16,1234,48
loc_003,loc_003,3,0.9455435276031494,loc_000,0.9479730129241943,-0.002429485321044922,loc_000,1,1,36.19092860321694,0.25062480568885803,15.63109016418457,learned,learned support (DCRF),vgg16,1234,48
loc_004,loc_004,1,0.9441722631454468,loc_000,0.9433215856552124,0.000850677490234375,loc_004,1,1,36.19179914063734,0.2506240904331207,15.62795639038086,learned,learned support (DCRF),vgg16,1234,48
loc_005,loc_005,1,0.8515141010284424,045ba7a2-4175-44be-87c6-b83793ec73fa,0.38436001539230347,0.4671540856361389,loc_005,1,1,36.11910125887898,0.2506271302700043,15.891753196716309,learned,learned support (DCRF),vgg16,1234,48
loc_006,loc_006,2,0.9416292309761047,loc_001,0.9452617764472961,-0.0036325454711914062,loc_001,1,1,36.2106142781691,0.25061914324760437,15.56039047241211,learned,learned support (DCRF),vgg16,1234,48
loc_007,loc_007,1,0.8415043950080872,011d9963-f1ed-4fa4-abe0-c2fd62bebef7,0.8275280594825745,0.013976335525512695,loc_007,1,1,36.11611144847335,0.25062069296836853,15.902670860290527,learned,learned support (DCRF),vgg16,1234,48
loc_008,loc_008,3,0.881960391998291,loc_000,0.890616774559021,-0.00865638256072998,loc_000,1,1,36.134018711367,0.2506259083747864,15.8372802734375,learned,learned support (DCRF),vgg16,1234,48
loc_009,loc_009,1,0.9375491738319397,0162bcfe-8091-421c-bd79-51e22dd39f51,0.7308153510093689,0.2067338228225708,loc_009,1,1,36.11934429429773,0.2506204843521118,15.890878677368164,learned,learned support (DCRF),vgg16,1234,48
loc_010,loc_010,3,0.9284201264381409,loc_000,0.9384210705757141,-0.010000944137573242,loc_000,1,1,36.173393107283644,0.25062569975852966,15.694319725036621,learned,learned support (DCRF),vgg16,1234,48
loc_011,loc_011,1,0.8704677224159241,0d5c8785-fe79-4356-bca4-9b3d8108e6d6,0.534804105758667,0.3356636166572571,loc_011,1,1,36.13912360447551,0.25063127279281616,15.818660736083984,learned,learned support (DCRF),vgg16,1234,48
loc_000,loc_000,1,0.9382032155990601,loc_004,0.9379953145980835,0.0002079010009765625,loc_000,1,1,36.18892490094496,0.250624418258667,15.638299942016602,uniform,uniform same-energy,vgg16,1234,48
loc_001,loc_001,1,0.9493597745895386,loc_006,0.9472619295120239,0.0020978450775146484,loc_001,1,1,36.22272869988798,0.2506186366081238,15.51705551147461,uniform,uniform same-energy,vgg16,1234,48
loc_002,loc_002,2,0.9313685894012451,0c979954-46a8-404f-b3f6-3f10515f1b2e,0.9314548373222351,-8.624792098999023e-05,0c979954-46a8-404f-b3f6-3f10515f1b2e,1,1,36.23161128140144,0.25062382221221924,15.485355377197266,uniform,uniform same-energy,vgg16,1234,48
loc_003,loc_003,3,0.9455106854438782,loc_000,0.9479575157165527,-0.0024468302726745605,loc_000,1,1,36.190939564690815,0.2506248354911804,15.631051063537598,uniform,uniform same-energy,vgg16,1234,48
loc_004,loc_004,1,0.944192111492157,loc_000,0.9433513879776001,0.0008407235145568848,loc_004,1,1,36.19181003845403,0.2506241202354431,15.62791919708252,uniform,uniform same-energy,vgg16,1234,48
loc_005,loc_005,1,0.8514455556869507,045ba7a2-4175-44be-87c6-b83793ec73fa,0.38432803750038147,0.4671175181865692,loc_005,1,1,36.11911138645944,0.25062716007232666,15.891716957092285,uniform,uniform same-energy,vgg16,1234,48
loc_006,loc_006,2,0.94166100025177,loc_001,0.9452904462814331,-0.003629446029663086,loc_001,1,1,36.2106463867368,0.25061914324760437,15.56027603149414,uniform,uniform same-energy,vgg16,1234,48
loc_007,loc_007,1,0.8415073156356812,011d9963-f1ed-4fa4-abe0-c2fd62bebef7,0.8275012969970703,0.01400601863861084,loc_007,1,1,36.116114412860135,0.2506207227706909,15.902661323547363,uniform,uniform same-energy,vgg16,1234,48
loc_008,loc_008,3,0.8819971084594727,loc_000,0.8906498551368713,-0.008652746677398682,loc_000,1,1,36.13402763258666,0.2506258487701416,15.837247848510742,uniform,uniform same-energy,vgg16,1234,48
loc_009,loc_009,1,0.9375610947608948,0162bcfe-8091-421c-bd79-51e22dd39f51,0.7308116555213928,0.20674943923950195,loc_009,1,1,36.119355332235486,0.2506204843521118,15.890837669372559,uniform,uniform same-energy,vgg16,1234,48
loc_010,loc_010,3,0.9284383654594421,loc_000,0.93840491771698,-0.009966552257537842,loc_000,1,1,36.17340579494763,0.2506256699562073,15.69427490234375,uniform,uniform same-energy,vgg16,1234,48
loc_011,loc_011,1,0.8704671859741211,0d5c8785-fe79-4356-bca4-9b3d8108e6d6,0.534816563129425,0.33565062284469604,loc_011,1,1,36.139179737767876,0.2506312131881714,15.818456649780273,uniform,uniform same-energy,vgg16,1234,48
loc_000,loc_000,2,0.9545649290084839,loc_004,0.9579645395278931,-0.0033996105194091797,loc_004,1,1,36.40606187064904,0.250624418258667,14.875606536865234,saliency,spectral-residual saliency,vgg16,1234,48
loc_001,loc_001,1,0.9543627500534058,loc_006,0.9525319337844849,0.0018308162689208984,loc_001,1,1,36.34413252694871,0.2506186068058014,15.08924674987793,saliency,spectral-residual saliency,vgg16,1234,48
loc_002,loc_002,1,0.9519619345664978,0c979954-46a8-404f-b3f6-3f10515f1b2e,0.9502213001251221,0.0017406344413757324,loc_002,1,1,36.500786144551675,0.25062379240989685,14.554693222045898,saliency,spectral-residual saliency,vgg16,1234,48
loc_003,loc_003,3,0.9522789716720581,loc_000,0.9603150486946106,-0.00803607702255249,loc_000,1,1,36.46847074354754,0.25062480568885803,14.663371086120605,saliency,spectral-residual saliency,vgg16,1234,48
loc_004,loc_004,1,0.9567826390266418,loc_000,0.9531481266021729,0.003634512424468994,loc_004,1,1,36.41001253232717,0.2506240904331207,14.862082481384277,saliency,spectral-residual saliency,vgg16,1234,48
loc_005,loc_005,1,0.9118425846099854,045ba7a2-4175-44be-87c6-b83793ec73fa,0.4134562611579895,0.49838632345199585,loc_005,1,1,36.185446419093864,0.2506271302700043,15.65087604522705,saliency,spectral-residual saliency,vgg16,1234,48
loc_006,loc_006,2,0.9455183744430542,loc_001,0.9485247731208801,-0.0030063986778259277,loc_001,1,1,36.331100396318256,0.25061914324760437,15.134597778320312,saliency,spectral-residual saliency,vgg16,1234,48
loc_007,loc_007,1,0.8680533766746521,011d9963-f1ed-4fa4-abe0-c2fd62bebef7,0.8263111114501953,0.04174226522445679,loc_007,1,1,36.12007358040994,0.25062069296836853,15.888160705566406,saliency,spectral-residual saliency,vgg16,1234,48
loc_008,loc_008,3,0.8996500968933105,loc_004,0.9017807245254517,-0.0021306276321411133,loc_004,1,1,36.426293515637326,0.2506259083747864,14.806498527526855,saliency,spectral-residual saliency,vgg16,1234,48
loc_009,loc_009,1,0.9573442339897156,0162bcfe-8091-421c-bd79-51e22dd39f51,0.7265097498893738,0.2308344841003418,loc_009,1,1,36.179076184653724,0.2506204843521118,15.673798561096191,saliency,spectral-residual saliency,vgg16,1234,48
loc_010,loc_010,4,0.9285659790039062,loc_000,0.9468346238136292,-0.0182686448097229,loc_000,1,1,36.436230355597765,0.25062569975852966,14.772628784179688,saliency,spectral-residual saliency,vgg16,1234,48
loc_011,loc_011,1,0.8894960880279541,0d5c8785-fe79-4356-bca4-9b3d8108e6d6,0.52582186460495,0.36367422342300415,loc_011,1,1,36.34388808997838,0.25063127279281616,15.090306282043457,saliency,spectral-residual saliency,vgg16,1234,48
loc_000,loc_000,2,0.9471266269683838,loc_004,0.9490634799003601,-0.0019368529319763184,loc_004,1,1,36.12385212331575,0.250624418258667,15.875636100769043,edge,gradient-magnitude (edge),vgg16,1234,48
loc_001,loc_001,2,0.9672864079475403,loc_006,0.9680430889129639,-0.000756680965423584,loc_006,1,1,36.32795848524782,0.2506186068058014,15.145842552185059,edge,gradient-magnitude (edge),vgg16,1234,48
loc_002,loc_002,2,0.9427503347396851,0c979954-46a8-404f-b3f6-3f10515f1b2e,0.9476856589317322,-0.004935324192047119,0c979954-46a8-404f-b3f6-3f10515f1b2e,1,1,36.174036676092726,0.25062379240989685,15.6930570602417,edge,gradient-magnitude (edge),vgg16,1234,48
loc_003,loc_003,1,0.9445757865905762,0bd8dd73-9e1b-4b9b-bde8-bd14edf274e4,0.9436020851135254,0.0009737014770507812,loc_003,1,1,36.14524836486144,0.25062480568885803,15.79732894897461,edge,gradient-magnitude (edge),vgg16,1234,48
loc_004,loc_004,1,0.9309137463569641,loc_000,0.9289402365684509,0.0019735097885131836,loc_004,1,1,36.128211614615424,0.25062406063079834,15.859491348266602,edge,gradient-magnitude (edge),vgg16,1234,48
loc_005,loc_005,1,0.9032033681869507,045ba7a2-4175-44be-87c6-b83793ec73fa,0.44537782669067383,0.45782554149627686,loc_005,1,1,36.122714263832734,0.25062716007232666,15.879342079162598,edge,gradient-magnitude (edge),vgg16,1234,48
loc_006,loc_006,1,0.9612751007080078,loc_001,0.9603416919708252,0.0009334087371826172,loc_006,1,1,36.327798976371625,0.25061914324760437,15.146493911743164,edge,gradient-magnitude (edge),vgg16,1234,48
loc_007,loc_007,1,0.898957371711731,011d9963-f1ed-4fa4-abe0-c2fd62bebef7,0.8268305063247681,0.07212686538696289,loc_007,1,1,36.1089955851713,0.25062069296836853,15.928824424743652,edge,gradient-magnitude (edge),vgg16,1234,48
loc_008,loc_008,1,0.90327388048172,loc_000,0.9024667739868164,0.0008071064949035645,loc_008,1,1,36.1702167718188,0.250625878572464,15.70618724822998,edge,gradient-magnitude (edge),vgg16,1234,48
loc_009,loc_009,1,0.9618998169898987,0162bcfe-8091-421c-bd79-51e22dd39f51,0.7100937962532043,0.25180602073669434,loc_009,1,1,36.1421266089056,0.2506204843521118,15.808359146118164,edge,gradient-magnitude (edge),vgg16,1234,48
loc_010,loc_010,4,0.8935350775718689,loc_000,0.9162343740463257,-0.022699296474456787,loc_000,1,1,36.17532876223213,0.25062572956085205,15.688239097595215,edge,gradient-magnitude (edge),vgg16,1234,48
loc_011,loc_011,1,0.9297304153442383,0d5c8785-fe79-4356-bca4-9b3d8108e6d6,0.5194143652915955,0.4103160500526428,loc_011,1,1,37.074005458300356,0.2506312429904938,12.758249282836914,edge,gradient-magnitude (edge),vgg16,1234,48
loc_000,loc_000,2,0.9702888131141663,loc_004,0.9755266904830933,-0.005237877368927002,loc_004,1,1,36.405412058169524,0.2506243586540222,14.87816047668457,center,centre-bias prior,vgg16,1234,48
loc_001,loc_001,1,0.9689472913742065,loc_006,0.9653518199920654,0.0035954713821411133,loc_001,1,1,36.111082257124636,0.250618577003479,15.921438217163086,center,centre-bias prior,vgg16,1234,48
loc_002,loc_002,1,0.9633362889289856,0c979954-46a8-404f-b3f6-3f10515f1b2e,0.9623759984970093,0.0009602904319763184,loc_002,1,1,36.46751825736777,0.25062379240989685,14.666975021362305,center,centre-bias prior,vgg16,1234,48
loc_003,loc_003,3,0.9473402500152588,loc_000,0.9602382779121399,-0.012898027896881104,loc_000,1,1,36.41852479231142,0.25062477588653564,14.8333158493042,center,centre-bias prior,vgg16,1234,48
loc_004,loc_004,1,0.9696080088615417,loc_000,0.9646989107131958,0.004909098148345947,loc_004,1,1,36.41322435608599,0.25062406063079834,14.85144329071045,center,centre-bias prior,vgg16,1234,48
loc_005,loc_005,1,0.9300781488418579,045ba7a2-4175-44be-87c6-b83793ec73fa,0.4317620098590851,0.4983161389827728,loc_005,1,1,36.16336117953964,0.25062716007232666,15.730883598327637,center,centre-bias prior,vgg16,1234,48
loc_006,loc_006,2,0.958977222442627,loc_001,0.9631381034851074,-0.004160881042480469,loc_001,1,1,36.09902416228623,0.25061914324760437,15.965689659118652,center,centre-bias prior,vgg16,1234,48
loc_007,loc_007,1,0.8936764001846313,011d9963-f1ed-4fa4-abe0-c2fd62bebef7,0.8443108797073364,0.04936552047729492,loc_007,1,1,36.167513059068376,0.25062069296836853,15.715970993041992,center,centre-bias prior,vgg16,1234,48
loc_008,loc_008,1,0.9123555421829224,loc_000,0.9023208022117615,0.010034739971160889,loc_008,1,1,36.369193610797375,0.250625878572464,15.002852439880371,center,centre-bias prior,vgg16,1234,48
loc_009,loc_009,1,0.9720245599746704,0162bcfe-8091-421c-bd79-51e22dd39f51,0.70341956615448,0.26860499382019043,loc_009,1,1,36.143815373145785,0.25062045454978943,15.801867485046387,center,centre-bias prior,vgg16,1234,48
loc_010,loc_010,4,0.9243957996368408,loc_000,0.9506481885910034,-0.026252388954162598,loc_000,1,1,36.35007572426832,0.25062569975852966,15.068934440612793,center,centre-bias prior,vgg16,1234,48
