query_id,condition,serialisation,seed,eval_backbone,linf_projection,release_gain,max_abs_delta_prescale,mse_prescale,max_abs_delta_float,mse_float,clipped_frac_float,max_abs_delta_decoded,mse_decoded,bytes,top1,top5,top10,rank_of_positive
amman_query_-39Q9edqZUArYHa41OPDoQ,direction,float,5678,resnet18,16.0,0.44996669294038155,16.00000762939453,24.69502830505371,7.199470520019531,4.999999046325684,0.0,7.199470520019531,4.999999046325684,0,1.0,1.0,1.0,1
amman_query_-39Q9edqZUArYHa41OPDoQ,direction,png,5678,resnet18,16.0,0.44996669294038155,16.00000762939453,24.69502830505371,7.199470520019531,4.999999046325684,0.0,7.6800079345703125,5.090794563293457,95154,1.0,1.0,1.0,1
amman_query_-39Q9edqZUArYHa41OPDoQ,direction,jpeg95,5678,resnet18,16.0,0.44996669294038155,16.00000762939453,24.69502830505371,7.199470520019531,4.999999046325684,0.0,14.44000244140625,5.984223365783691,27022,1.0,1.0,1.0,1
amman_query_-39Q9edqZUArYHa41OPDoQ,direction,jpeg75,5678,resnet18,16.0,0.44996669294038155,16.00000762939453,24.69502830505371,7.199470520019531,4.999999046325684,0.0,25.4849853515625,10.57539176940918,9998,1.0,1.0,1.0,1
amman_query_-39Q9edqZUArYHa41OPDoQ,direction_eot,float,5678,resnet18,16.0,0.3512795680620346,16.00000762939453,40.51960372924805,5.620475769042969,4.999999046325684,0.0,5.620475769042969,4.999999046325684,0,1.0,1.0,1.0,1
amman_query_-39Q9edqZUArYHa41OPDoQ,direction_eot,png,5678,resnet18,16.0,0.3512795680620346,16.00000762939453,40.51960372924805,5.620475769042969,4.999999046325684,0.0,6.120002746582031,5.080469131469727,93262,1.0,1.0,1.0,1
amman_query_-39Q9edqZUArYHa41OPDoQ,direction_eot,jpeg95,5678,resnet18,16.0,0.3512795680620346,16.00000762939453,40.51960372924805,5.620475769042969,4.999999046325684,0.0,13.599990844726562,6.173445701599121,26566,1.0,1.0,1.0,1
amman_query_-39Q9edqZUArYHa41OPDoQ,direction_eot,jpeg75,5678,resnet18,16.0,0.3512795680620346,16.00000762939453,40.51960372924805,5.620475769042969,4.999999046325684,0.0,29.4849853515625,11.158387184143066,9958,1.0,1.0,1.0,1
amman_query_-39Q9edqZUArYHa41OPDoQ,isotropic,float,5678,resnet18,,2.2406252852200033,4.597511291503906,0.9964354038238525,10.301300048828125,4.999999523162842,0.0002929687616415322,10.301300048828125,4.999999523162842,0,1.0,1.0,1.0,1
amman_query_-39Q9edqZUArYHa41OPDoQ,isotropic,png,5678,resnet18,,2.2406252852200033,4.597511291503906,0.9964354038238525,10.301300048828125,4.999999523162842,0.0002929687616415322,10.279998779296875,5.089536190032959,101249,1.0,1.0,1.0,1
amman_query_-39Q9edqZUArYHa41OPDoQ,isotropic,jpeg95,5678,resnet18,,2.2406252852200033,4.597511291503906,0.9964354038238525,10.301300048828125,4.999999523162842,0.0002929687616415322,12.274993896484375,4.249536514282227,26584,1.0,1.0,1.0,1
amman_query_-39Q9edqZUArYHa41OPDoQ,isotropic,jpeg75,5678,resnet18,,2.2406252852200033,4.597511291503906,0.9964354038238525,10.301300048828125,4.999999523162842,0.0002929687616415322,25.4849853515625,8.58027458190918,9457,1.0,1.0,1.0,1
amman_query_-39Q9edqZUArYHa41OPDoQ,direction,float,9012,resnet18,16.0,0.45382239636306937,16.00000762939453,24.277202606201172,7.261161804199219,5.0,0.0,7.261161804199219,5.0,0,1.0,1.0,1.0,1
amman_query_-39Q9edqZUArYHa41OPDoQ,direction,png,9012,resnet18,16.0,0.45382239636306937,16.00000762939453,24.277202606201172,7.261161804199219,5.0,0.0,7.760009765625,5.091790199279785,95270,1.0,1.0,1.0,1
amman_query_-39Q9edqZUArYHa41OPDoQ,direction,jpeg95,9012,resnet18,16.0,0.45382239636306937,16.00000762939453,24.277202606201172,7.261161804199219,5.0,0.0,13.225006103515625,5.962498664855957,26973,1.0,1.0,1.0,1
amman_query_-39Q9edqZUArYHa41OPDoQ,direction,jpeg75,9012,resnet18,16.0,0.45382239636306937,16.00000762939453,24.277202606201172,7.261161804199219,5.0,0.0,30.4849853515625,10.563170433044434,9960,1.0,1.0,1.0,1
amman_query_-39Q9edqZUArYHa41OPDoQ,direction_eot,float,9012,resnet18,16.0,0.3693154481337318,16.00000762939453,36.658592224121094,5.909049987792969,4.999999523162842,0.0,5.909049987792969,4.999999523162842,0,1.0,1.0,1.0,1
amman_query_-39Q9edqZUArYHa41OPDoQ,direction_eot,png,9012,resnet18,16.0,0.3693154481337318,16.00000762939453,36.658592224121094,5.909049987792969,4.999999523162842,0.0,6.405006408691406,5.084311485290527,93516,1.0,1.0,1.0,1
amman_query_-39Q9edqZUArYHa41OPDoQ,direction_eot,jpeg95,9012,resnet18,16.0,0.3693154481337318,16.00000762939453,36.658592224121094,5.909049987792969,4.999999523162842,0.0,13.470008850097656,6.11959981918335,26603,1.0,1.0,1.0,1
amman_query_-39Q9edqZUArYHa41OPDoQ,direction_eot,jpeg75,9012,resnet18,16.0,0.3693154481337318,16.00000762939453,36.658592224121094,5.909049987792969,4.999999523162842,0.0,27.4849853515625,11.046859741210938,9873,1.0,1.0,1.0,1
amman_query_-39Q9edqZUArYHa41OPDoQ,isotropic,float,9012,resnet18,,2.2359327939595692,4.671534061431885,1.0006740093231201,10.445236206054688,4.999999523162842,0.00027669270639307797,10.445236206054688,4.999999523162842,0,1.0,1.0,1.0,1
amman_query_-39Q9edqZUArYHa41OPDoQ,isotropic,png,9012,resnet18,,2.2359327939595692,4.671534061431885,1.0006740093231201,10.445236206054688,4.999999523162842,0.00027669270639307797,10.520004272460938,5.083306789398193,101271,1.0,1.0,1.0,1
amman_query_-39Q9edqZUArYHa41OPDoQ,isotropic,jpeg95,9012,resnet18,,2.2359327939595692,4.671534061431885,1.0006740093231201,10.445236206054688,4.999999523162842,0.00027669270639307797,11.749984741210938,4.2513556480407715,26569,1.0,1.0,1.0,1
amman_query_-39Q9edqZUArYHa41OPDoQ,isotropic,jpeg75,9012,resnet18,,2.2359327939595692,4.671534061431885,1.0006740093231201,10.445236206054688,4.999999523162842,0.00027669270639307797,29.664993286132812,8.627379417419434,9436,1.0,1.0,1.0,1
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,direction,float,5678,resnet18,16.0,0.45254350840008056,16.000003814697266,24.414583206176758,7.240697860717773,4.999999523162842,1.0850694707187358e-05,7.240697860717773,4.999999523162842,0,1.0,1.0,1.0,1
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,direction,png,5678,resnet18,16.0,0.45254350840008056,16.000003814697266,24.414583206176758,7.240697860717773,4.999999523162842,1.0850694707187358e-05,7.738838195800781,5.083392143249512,100166,1.0,1.0,1.0,1
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,direction,jpeg95,5678,resnet18,16.0,0.45254350840008056,16.000003814697266,24.414583206176758,7.240697860717773,4.999999523162842,1.0850694707187358e-05,14.741226196289062,6.1081461906433105,29243,1.0,1.0,1.0,1
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,direction,jpeg75,5678,resnet18,16.0,0.45254350840008056,16.000003814697266,24.414583206176758,7.240697860717773,4.999999523162842,1.0850694707187358e-05,36.252197265625,12.866501808166504,11440,1.0,1.0,1.0,1
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,direction_eot,float,5678,resnet18,16.0,0.35645134141381196,16.00000762939453,39.35225296020508,5.703224182128906,5.000000476837158,1.627604251552839e-05,5.703224182128906,5.000000476837158,0,1.0,1.0,1.0,1
boston_query_--LUAhgqzqNM6FyWSJ-Dsw,direction_eot,png,5678,resnet18,16.0,0.35645134141381196,16.00000762939453,39.35225296020508,5.703224182128906,5.000000476837158,1.627604251552839e-05,6.203125,5.077642440795898,98267,1.0,1.0,1.0,1
