query_id,correct_gallery_id,correct_rank,correct_similarity,hardest_negative_id,hardest_negative_similarity,retrieval_margin,top1_gallery_id,top5_hit,top10_hit,psnr_mean,effective_weight_energy,effective_mse,placement,label,backbone,seed,gallery_size
loc_000,loc_000,2,0.9658119082450867,loc_003,0.9729381203651428,-0.007126212120056152,loc_003,1,1,35.591194575999616,0.29465070366859436,17.945791244506836,learned,learned support (DCRF),cosplace,1234,48
loc_001,loc_001,1,0.9438824653625488,loc_006,0.9359592795372009,0.0079231858253479,loc_001,1,1,32.81139485210112,0.5544595122337341,34.03630447387695,learned,learned support (DCRF),cosplace,1234,48
loc_002,loc_002,1,0.9665340781211853,0c979954-46a8-404f-b3f6-3f10515f1b2e,0.9597882628440857,0.006745815277099609,loc_002,1,1,34.81641906796695,0.3550194203853607,21.451173782348633,learned,learned support (DCRF),cosplace,1234,48
loc_003,loc_003,1,0.9715650081634521,0bd8dd73-9e1b-4b9b-bde8-bd14edf274e4,0.9639250040054321,0.0076400041580200195,loc_003,1,1,35.397718851338,0.3075835108757019,18.76348304748535,learned,learned support (DCRF),cosplace,1234,48
loc_004,loc_004,3,0.9621769785881042,loc_003,0.9696515202522278,-0.007474541664123535,loc_003,1,1,35.58705700478774,0.2951231598854065,17.963024139404297,learned,learned support (DCRF),cosplace,1234,48
loc_005,loc_005,1,0.9124104380607605,036c6334-ffa8-48c4-98f6-1987b9fd8304,0.3993316888809204,0.5130787491798401,loc_005,1,1,34.75045596671011,0.34419116377830505,21.778913497924805,learned,learned support (DCRF),cosplace,1234,48
loc_006,loc_006,2,0.9348570108413696,loc_001,0.9417170882225037,-0.006860077381134033,loc_001,1,1,32.93528126496805,0.5382061004638672,33.07917404174805,learned,learned support (DCRF),cosplace,1234,48
loc_007,loc_007,1,0.9141082763671875,011d9963-f1ed-4fa4-abe0-c2fd62bebef7,0.9028720855712891,0.011236190795898438,loc_007,1,1,33.73402574126127,0.43208685517311096,27.52894401550293,learned,learned support (DCRF),cosplace,1234,48
loc_008,loc_008,1,0.9607181549072266,loc_010,0.9537370800971985,0.006981074810028076,loc_008,1,1,35.78450482965829,0.27769917249679565,17.164487838745117,learned,learned support (DCRF),cosplace,1234,48
loc_009,loc_009,1,0.9431690573692322,0018ac25-f119-4688-80e7-6d468c5ad852,0.5861318707466125,0.35703718662261963,loc_009,1,1,33.53709137725817,0.4529113173484802,28.79918098449707,learned,learned support (DCRF),cosplace,1234,48
loc_010,loc_010,3,0.9459724426269531,loc_003,0.9525748491287231,-0.0066024065017700195,loc_003,1,1,35.46697485249839,0.300874263048172,18.466907501220703,learned,learned support (DCRF),cosplace,1234,48
loc_011,loc_011,1,0.8520466685295105,0d5c8785-fe79-4356-bca4-9b3d8108e6d6,0.6923996210098267,0.15964704751968384,loc_011,1,1,35.21687720195647,0.3146519064903259,19.56116485595703,learned,learned support (DCRF),cosplace,1234,48
loc_000,loc_000,3,0.9670934677124023,loc_003,0.9720965027809143,-0.005003035068511963,loc_003,1,1,35.48719045670104,0.29465073347091675,18.380704879760742,uniform,uniform same-energy,cosplace,1234,48
loc_001,loc_001,1,0.9511775970458984,loc_006,0.943713903427124,0.007463693618774414,loc_001,1,1,32.808307517364,0.5544595122337341,34.0604362487793,uniform,uniform same-energy,cosplace,1234,48
loc_002,loc_002,1,0.9653681516647339,0c979954-46a8-404f-b3f6-3f10515f1b2e,0.9610292911529541,0.004338860511779785,loc_002,1,1,34.721511697721915,0.3550194203853607,21.924829483032227,uniform,uniform same-energy,cosplace,1234,48
loc_003,loc_003,1,0.9698233008384705,0bd8dd73-9e1b-4b9b-bde8-bd14edf274e4,0.9622809886932373,0.007542312145233154,loc_003,1,1,35.302846782925315,0.3075835108757019,19.177738189697266,uniform,uniform same-energy,cosplace,1234,48
loc_004,loc_004,2,0.9660689830780029,loc_003,0.9699685573577881,-0.0038995742797851562,loc_003,1,1,35.48279936849829,0.29512321949005127,18.399295806884766,uniform,uniform same-energy,cosplace,1234,48
loc_005,loc_005,1,0.9245355725288391,036c6334-ffa8-48c4-98f6-1987b9fd8304,0.40936288237571716,0.515172690153122,loc_005,1,1,34.74918195427715,0.34419119358062744,21.785280227661133,uniform,uniform same-energy,cosplace,1234,48
loc_006,loc_006,2,0.9416579008102417,loc_001,0.9485034346580505,-0.006845533847808838,loc_001,1,1,32.927232937113715,0.538206160068512,33.14055633544922,uniform,uniform same-energy,cosplace,1234,48
loc_007,loc_007,1,0.9144651293754578,011d9963-f1ed-4fa4-abe0-c2fd62bebef7,0.9057062268257141,0.008758902549743652,loc_007,1,1,33.773748788306534,0.43208685517311096,27.277729034423828,uniform,uniform same-energy,cosplace,1234,48
loc_008,loc_008,1,0.9620199203491211,0ac7d44e-e168-496c-a9ac-1cddbe17a694,0.9509527683258057,0.01106715202331543,loc_008,1,1,35.69137808341284,0.27769917249679565,17.53653335571289,uniform,uniform same-energy,cosplace,1234,48
loc_009,loc_009,1,0.9504110217094421,0018ac25-f119-4688-80e7-6d468c5ad852,0.5903430581092834,0.3600679636001587,loc_009,1,1,33.55975139915739,0.4529113471508026,28.6489315032959,uniform,uniform same-energy,cosplace,1234,48
loc_010,loc_010,3,0.9493780136108398,0ac7d44e-e168-496c-a9ac-1cddbe17a694,0.9552353024482727,-0.005857288837432861,0ac7d44e-e168-496c-a9ac-1cddbe17a694,1,1,35.38294031001661,0.3008742332458496,18.827367782592773,uniform,uniform same-energy,cosplace,1234,48
loc_011,loc_011,1,0.8552058339118958,0d5c8785-fe79-4356-bca4-9b3d8108e6d6,0.7103646993637085,0.14484113454818726,loc_011,1,1,35.15205105707529,0.31465187668800354,19.85537338256836,uniform,uniform same-energy,cosplace,1234,48
loc_000,loc_000,4,0.9693915843963623,loc_003,0.9758267998695374,-0.006435215473175049,loc_003,1,1,35.70534314867727,0.29465070366859436,17.480213165283203,saliency,spectral-residual saliency,cosplace,1234,48
loc_001,loc_001,1,0.9549574851989746,loc_006,0.9488154649734497,0.006142020225524902,loc_001,1,1,32.95298080736842,0.5544595718383789,32.94456100463867,saliency,spectral-residual saliency,cosplace,1234,48
loc_002,loc_002,1,0.9746822118759155,0c979954-46a8-404f-b3f6-3f10515f1b2e,0.9681453704833984,0.00653684139251709,loc_002,1,1,34.993239877873506,0.3550194203853607,20.595129013061523,saliency,spectral-residual saliency,cosplace,1234,48
loc_003,loc_003,1,0.9782109260559082,0bd8dd73-9e1b-4b9b-bde8-bd14edf274e4,0.9729466438293457,0.0052642822265625,loc_003,1,1,35.582049332137856,0.3075835108757019,17.983572006225586,saliency,spectral-residual saliency,cosplace,1234,48
loc_004,loc_004,2,0.9700806736946106,loc_003,0.9749387502670288,-0.004858076572418213,loc_003,1,1,35.702263041206216,0.2951231896877289,17.492605209350586,saliency,spectral-residual saliency,cosplace,1234,48
loc_005,loc_005,1,0.9323398470878601,036c6334-ffa8-48c4-98f6-1987b9fd8304,0.4312019348144531,0.501137912273407,loc_005,1,1,34.8144666021899,0.34419116377830505,21.460203170776367,saliency,spectral-residual saliency,cosplace,1234,48
loc_006,loc_006,2,0.9480903744697571,loc_001,0.9529223442077637,-0.004831969738006592,loc_001,1,1,33.07210819703965,0.5382061004638672,32.0531120300293,saliency,spectral-residual saliency,cosplace,1234,48
loc_007,loc_007,1,0.9375795722007751,011d9963-f1ed-4fa4-abe0-c2fd62bebef7,0.9222006797790527,0.015378892421722412,loc_007,1,1,33.76969538792313,0.43208688497543335,27.302886962890625,saliency,spectral-residual saliency,cosplace,1234,48
loc_008,loc_008,1,0.9687206149101257,0ac7d44e-e168-496c-a9ac-1cddbe17a694,0.9571759700775146,0.011544644832611084,loc_008,1,1,35.9936112542252,0.27769917249679565,16.357759475708008,saliency,spectral-residual saliency,cosplace,1234,48
loc_009,loc_009,1,0.9582384824752808,0018ac25-f119-4688-80e7-6d468c5ad852,0.5967932939529419,0.36144518852233887,loc_009,1,1,33.624541946762754,0.4529113173484802,28.224647521972656,saliency,spectral-residual saliency,cosplace,1234,48
loc_010,loc_010,5,0.9553873538970947,loc_003,0.964240312576294,-0.008852958679199219,loc_003,1,1,35.64853250970753,0.300874263048172,17.71047592163086,saliency,spectral-residual saliency,cosplace,1234,48
loc_011,loc_011,1,0.8743727207183838,0d5c8785-fe79-4356-bca4-9b3d8108e6d6,0.7006467580795288,0.17372596263885498,loc_011,1,1,35.35824328921192,0.31465187668800354,18.93479347229004,saliency,spectral-residual saliency,cosplace,1234,48
loc_000,loc_000,1,0.9882171750068665,loc_004,0.988152801990509,6.437301635742188e-05,loc_000,1,1,35.42790170588051,0.29465073347091675,18.634490966796875,edge,gradient-magnitude (edge),cosplace,1234,48
loc_001,loc_001,1,0.9616590142250061,loc_006,0.9571017026901245,0.004557311534881592,loc_001,1,1,32.92936323610354,0.5544595122337341,33.12464904785156,edge,gradient-magnitude (edge),cosplace,1234,48
loc_002,loc_002,1,0.972623884677887,0c979954-46a8-404f-b3f6-3f10515f1b2e,0.972085177898407,0.0005387067794799805,loc_002,1,1,34.67786541752727,0.35501939058303833,22.146324157714844,edge,gradient-magnitude (edge),cosplace,1234,48
loc_003,loc_003,1,0.9887568950653076,0bd8dd73-9e1b-4b9b-bde8-bd14edf274e4,0.9831569790840149,0.005599915981292725,loc_003,1,1,35.266925907284545,0.3075835406780243,19.33812713623047,edge,gradient-magnitude (edge),cosplace,1234,48
loc_004,loc_004,1,0.9837497472763062,loc_000,0.9821098446846008,0.0016399025917053223,loc_004,1,1,35.426032415687544,0.2951231300830841,18.64235496520996,edge,gradient-magnitude (edge),cosplace,1234,48
loc_005,loc_005,1,0.9508817195892334,036c6334-ffa8-48c4-98f6-1987b9fd8304,0.4550095200538635,0.4958721995353699,loc_005,1,1,34.76837592342515,0.34419113397598267,21.689611434936523,edge,gradient-magnitude (edge),cosplace,1234,48
loc_006,loc_006,2,0.9591073989868164,loc_001,0.9625537395477295,-0.003446340560913086,loc_001,1,1,33.057743125982796,0.538206160068512,32.159976959228516,edge,gradient-magnitude (edge),cosplace,1234,48
loc_007,loc_007,1,0.9480274319648743,030378cb-d337-4bff-afb8-3b03bdea85d3,0.9343043565750122,0.01372307538986206,loc_007,1,1,33.76546625791908,0.4320868253707886,27.328174591064453,edge,gradient-magnitude (edge),cosplace,1234,48
loc_008,loc_008,1,0.9811832904815674,0ac7d44e-e168-496c-a9ac-1cddbe17a694,0.9765679836273193,0.004615306854248047,loc_008,1,1,35.73106046206486,0.27769914269447327,17.377182006835938,edge,gradient-magnitude (edge),cosplace,1234,48
loc_009,loc_009,1,0.9583320617675781,0018ac25-f119-4688-80e7-6d468c5ad852,0.5962907075881958,0.3620413541793823,loc_009,1,1,33.60340693503282,0.4529113471508026,28.36349868774414,edge,gradient-magnitude (edge),cosplace,1234,48
loc_010,loc_010,4,0.9717918634414673,0ac7d44e-e168-496c-a9ac-1cddbe17a694,0.9806967973709106,-0.00890493392944336,0ac7d44e-e168-496c-a9ac-1cddbe17a694,1,1,35.39292049010422,0.300874263048172,18.785205841064453,edge,gradient-magnitude (edge),cosplace,1234,48
loc_011,loc_011,1,0.9383759498596191,0d5c8785-fe79-4356-bca4-9b3d8108e6d6,0.749015212059021,0.18936073780059814,loc_011,1,1,36.10953733619225,0.31465187668800354,15.929397583007812,edge,gradient-magnitude (edge),cosplace,1234,48
loc_000,loc_000,3,0.9757856726646423,0bd8dd73-9e1b-4b9b-bde8-bd14edf274e4,0.9789034724235535,-0.003117799758911133,0bd8dd73-9e1b-4b9b-bde8-bd14edf274e4,1,1,35.70590081675381,0.29465070366859436,17.47843360900879,center,centre-bias prior,cosplace,1234,48
loc_001,loc_001,1,0.9638407826423645,loc_006,0.9550834894180298,0.008757293224334717,loc_001,1,1,32.69841023532276,0.5544595122337341,34.93387222290039,center,centre-bias prior,cosplace,1234,48
loc_002,loc_002,1,0.9726861715316772,0c979954-46a8-404f-b3f6-3f10515f1b2e,0.9672749042510986,0.005411267280578613,loc_002,1,1,34.962088104700975,0.35501939058303833,20.743410110473633,center,centre-bias prior,cosplace,1234,48
loc_003,loc_003,1,0.9797545671463013,0bd8dd73-9e1b-4b9b-bde8-bd14edf274e4,0.977196455001831,0.002558112144470215,loc_003,1,1,35.53334314871604,0.3075834810733795,18.186742782592773,center,centre-bias prior,cosplace,1234,48
